Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
21	10	2043	13.2000061	18.04400024	0	3
22	10	2043	9.034997559	18.09798584	0	3.4
23	10	2043	7.47399292	18.15999756	0	3.5
24	10	2043	6.929986572	20.06798706	0	3.9
25	10	2043	7.659997559	20.32000122	0	3.8
26	10	2043	10.68200073	16.99898682	0	3
27	10	2043	9.835992432	13.71999512	0	2.6
28	10	2043	9.209985352	15.35601196	0	2.9
29	10	2043	8.844995117	14.2210022	0	2.7
30	10	2043	7.454003906	15.91500244	0	3.1
31	10	2043	5.201013184	17.14299927	0	3.4
1	11	2043	4.956994629	17.07698975	0	3.4
2	11	2043	7.30300293	15.30498657	0	3
3	11	2043	9.640985107	19.19799194	0	3.4
4	11	2043	12.73000488	19.82698975	0	3.2
5	11	2043	9.637994385	21.83498535	0	3.8
6	11	2043	9.155999756	21.16698608	0	3.7
7	11	2043	8.215997314	21.81200562	0	3.8
8	11	2043	9.059014893	22.83001099	0	3.9
9	11	2043	11.18401489	19.24401245	0	3.2
10	11	2043	9.571008301	20.61199341	0	3.5
11	11	2043	7.628991699	20.2000061	0	3.6
12	11	2043	7.873986816	20.9380127	0	3.7
13	11	2043	8.529992676	21.86199341	0	3.8
14	11	2043	8.129998779	20.1960083	0	3.5
15	11	2043	8.204003906	22.01000366	0	3.8
16	11	2043	7.589990234	23.25701294	0	4
17	11	2043	7.062005615	21.40801392	0	3.7
18	11	2043	6.560998535	20.33199463	0	3.6
19	11	2043	8.946008301	21.225	0	3.5
20	11	2043	10.24700317	20.12600098	0	3.3
21	11	2043	8.797998047	20.32799683	0	3.4
22	11	2043	9.028009033	22.85299072	0	3.8
23	11	2043	9.159997559	20.2579895	0	3.4
24	11	2043	7.105004883	22.6	0	3.8
25	11	2043	8.670007324	21.5670105	0	3.6
26	11	2043	8.215997314	19.62099609	0	3.3
27	11	2043	7.900994873	19.60500488	0	3.3
28	11	2043	8.830010986	19.29500732	0	3.2
29	11	2043	10.1539856	20.41698608	0	3.2
30	11	2043	8.42598877	22.35601196	0	3.7
1	12	2043	12.34899292	25.4710022	0	3.8
2	12	2043	12.0960022	22.66298828	0	3.4
3	12	2043	10.23198853	20.56499634	0	3.3
4	12	2043	8.251000977	19.68300781	0	3.3
5	12	2043	7.843011475	22.02599487	0	3.6
6	12	2043	8.251000977	23.64901123	0	3.8
7	12	2043	7.741998291	23.78899536	0	3.9
8	12	2043	9.011987305	23.83199463	0	3.8
9	12	2043	7.834985352	25.05901489	0	4
10	12	2043	10.16600952	17.26299438	0	2.8
11	12	2043	6.39800415	14.89699707	0	2.7
12	12	2043	9.417535664	14.75701294	0	2.5
13	12	2043	10.04653347	18.2579895	0	2.9
14	12	2043	7.225	22.48400269	0	3.7
15	12	2043	8.480004883	24.47701416	0	3.9
16	12	2043	8.748010254	25.58001099	0	4
17	12	2043	10.08400879	23.50899658	0	3.6
18	12	2043	10.95800171	18.71199951	0	2.9
19	12	2043	10.17800293	18.83599243	0	3
20	12	2043	9.537011719	18.46300659	0	3
21	12	2043	11.70800171	18.54900513	0	2.8
22	12	2043	7.575006104	16.92901001	0	2.9
23	12	2043	4.55300293	16.82399902	0	3.1
24	12	2043	6.249993896	21.49700317	0	3.6
25	12	2043	7.873986816	18.2579895	0	3.1
26	12	2043	4.782006836	17.56600342	0	3.2
27	12	2043	7.532006836	15.66298828	0	2.7
28	12	2043	5.329003906	15.83001099	0	2.9
29	12	2043	7.982538105	18.05599365	0	3
30	12	2043	8.02199707	22.05700073	0	3.6
31	12	2043	17.16600952	26.30999146	0	3.5
1	1	2044	13.87999878	21.26799927	0	3
2	1	2044	12.77999268	22.9500061	0	3.4
3	1	2044	12.43401489	25.39400635	0	3.8
4	1	2044	11.00100098	21.27599487	0	3.3
5	1	2044	9.528985596	18.76598511	0	3
6	1	2044	8.123010254	17.90801392	0	3
7	1	2044	8.09899292	15.28600464	0	2.7
8	1	2044	5.85	16.18300781	0	3
9	1	2044	6.059991455	18.27300415	0	3.2
10	1	2044	6.386010742	23.09398804	0	3.9
11	1	2044	12.45800171	29.89598999	0	4.6
12	1	2044	9.633996582	21.95198975	0	3.5
13	1	2044	7.610009766	19.4500061	0	3.3
14	1	2044	7.620996094	17.74898682	0	3.1
15	1	2044	7.019006348	19.11199341	0	3.3
16	1	2044	8.313012695	22.25899658	0	3.7
17	1	2044	10.25100098	26.34099731	0	4.2
18	1	2044	13.90300903	29.29799805	0	4.4
19	1	2044	11.19899902	19.41100464	0	3.1
20	1	2044	9.267999268	19.58999023	0	3.3
21	1	2044	7.109002686	22.86098633	0	3.9
22	1	2044	8.47600708	25.40099487	0	4.2
23	1	2044	8.950006104	24.24001465	0	4
24	1	2044	8.985009766	23.19100342	0	3.9
25	1	2044	12.34899292	20.45198975	0	3.2
26	1	2044	10.69799194	24.83400879	0	4
27	1	2044	7.193994141	23.99498901	0	4.2
28	1	2044	8.999993896	30.0119873	0	5.1
29	1	2044	15.00200806	22.6039978	0	3.3
30	1	2044	12.80001221	21.87398682	0	3.5
31	1	2044	9.105004883	20.66600952	0	3.6
1	2	2044	7.434991455	24.02599487	0	4.2
2	2	2044	11.56798706	28.29900513	0	4.7
3	2	2044	8.830010986	19.49300537	0	3.5
4	2	2044	7.671990967	21.52401123	0	3.9
5	2	2044	9.618005371	22.52700195	0	3.9
6	2	2044	10.21999512	22.16201172	0	3.8
7	2	2044	9.637994385	24.82601318	0	4.3
8	2	2044	10.55800781	32.19899902	0	5.6
9	2	2044	14.67998657	29.52700195	0	4.8
10	2	2044	13.56099854	24.04198608	0	3.9
11	2	2044	11.66500244	20.72799072	0	3.5
12	2	2044	9.528985596	21.73400269	0	3.9
13	2	2044	9.365991211	23.41201172	0	4.2
14	2	2044	10.1539856	26.2289978	0	4.7
15	2	2044	11.51799927	29.50301514	0	5.2
16	2	2044	13.75899658	32.56798706	0	5.6
17	2	2044	15.39501343	34.71300659	0	5.9
18	2	2044	18.60299072	36.76400146	0	6.1
19	2	2044	20.12200317	39.28099976	0	6.5
20	2	2044	16.89400635	29.81398926	0	4.9
21	2	2044	13.14098511	24.01101074	0	4.1
22	2	2044	11.54900513	24.11599121	0	4.3
23	2	2044	11.31200562	24.14699707	0	4.4
24	2	2044	11.8869873	23.05901489	0	4.1
25	2	2044	10.4380127	23.0119873	0	4.3
26	2	2044	9.459008789	25.68099365	0	4.9
27	2	2044	9.959985352	28.21401367	0	5.3
28	2	2044	11.29198608	30.94500122	0	5.8
29	2	2044	16.49401245	31.27498779	0	5.4
1	3	2044	15.18499146	31.14699707	0	5.5
2	3	2044	12.42699585	27.47200928	0	5.1
3	3	2044	11.23800049	31.79100952	0	6.1
4	3	2044	19.61699829	40.75701294	0	7.3
5	3	2044	18.21898804	30.1249939	0	5.1
6	3	2044	15.96199951	30.85900269	0	5.5
7	3	2044	16.30700073	33.99801025	0	6.2
8	3	2044	17.76799927	37.8749939	0	6.9
9	3	2044	23.31499634	39.94100342	0	6.9
10	3	2044	21.07000122	32.58400879	0	5.4
11	3	2044	20.28499756	33.6329895	0	5.7
12	3	2044	15.92699585	29.20400391	0	5.3
13	3	2044	14.35299072	30.62600098	0	5.8
14	3	2044	16.38900146	35.88601074	0	6.8
15	3	2044	23.05098877	42.29198608	0	7.7
16	3	2044	22.3789917	35.0119873	0	5.9
17	3	2044	20.9500061	35.33400879	0	6.2
18	3	2044	22.47600708	38.90801392	0	7
19	3	2044	19.89699707	36.16600952	0	6.6
20	3	2044	17.77599487	28.42400513	0	5
21	3	2044	15.98500977	27.8210083	0	5.1
22	3	2044	14.7499939	26.89299927	0	5.1
23	3	2044	13.4789978	26.57399902	0	5.2
24	3	2044	12.88100586	29.57299194	0	6
25	3	2044	16.21801147	31.93099365	0	6.2
26	3	2044	15.61599121	32.64598999	0	6.4
27	3	2044	15.79500732	27.32000122	0	5.2
28	3	2044	14.38799438	26.96300659	0	5.3
29	3	2044	13.09899292	28.68401489	0	5.8
30	3	2044	14.44698486	30.87099609	0	6.2
31	3	2044	15.01000366	32.6	0	6.6
1	4	2044	16.30401001	33.72600708	0	6.7
2	4	2044	16.80098877	33.01101074	0	6.5
3	4	2044	16.41201172	33.50100098	0	6.7
4	4	2044	17.5039917	35.91298828	0	7.2
5	4	2044	19.18200073	37.78899536	0	7.5
6	4	2044	21.32198486	37.21401367	0	7.1
7	4	2044	20.39800415	35.975	0	7
8	4	2044	18.26101074	35.93999634	0	7.2
9	4	2044	19.07299194	36.5039917	0	7.3
10	4	2044	20.00600586	37.61098633	0	7.5
11	4	2044	20.84499512	38.29000244	0	7.6
12	4	2044	21.9210144	36.55401001	0	7
13	4	2044	21.32198486	38.42998657	0	7.6
14	4	2044	23.71199951	38.5119873	0	7.3
15	4	2044	21.96700439	35.95598755	0	6.9
16	4	2044	19.26000366	35.02300415	0	7
17	4	2044	20.72399292	36.5039917	0	7.3
18	4	2044	21.42699585	36.48800049	0	7.2
19	4	2044	20.1880127	34.96099243	0	7
20	4	2044	19.54699097	35.17901001	0	7.1
21	4	2044	19.60201416	34.13799438	0	6.8
22	4	2044	17.70598755	33.29500732	0	6.9
23	4	2044	18.00100098	33.67199097	0	7
24	4	2044	19.24401245	35.6369873	0	7.3
25	4	2044	20.89098511	36.21199951	0	7.3
26	4	2044	21.21401367	36.51900635	0	7.3
27	4	2044	20.81398926	38.21700439	0	7.9
28	4	2044	23.31899414	39.52599487	0	7.9
29	4	2044	23.97200928	39.70800171	0	7.9
30	4	2044	23.64901123	40.81200562	0	8.3
1	5	2044	23.81600342	41.24300537	0	8.4
2	5	2044	25.95299683	39.85201416	0	7.7
3	5	2044	23.83199463	36.77498779	0	7.1
4	5	2044	21.70299683	38.07698975	0	7.8
5	5	2044	22.77498779	38.16201172	0	7.7
6	5	2044	21.45501099	38.08098755	0	7.9
7	5	2044	21.15499268	39.17199097	0	8.3
8	5	2044	22.29799805	41.09499512	0	8.7
9	5	2044	24.58901367	42.43499146	0	8.8
10	5	2044	25.95699463	41.75200806	0	8.4
11	5	2044	24.76400146	41.07601318	0	8.4
12	5	2044	26.13900146	46.06398926	0	9.7
13	5	2044	25.54500732	40.50899658	0	8.1
14	5	2044	23.7619873	33.92400513	0	6.3
15	5	2044	22.7289978	35.36098633	0	7
16	5	2044	22.66698608	38.14699707	0	7.8
17	5	2044	26.16298828	39.43599854	0	7.7
18	5	2044	26.04198608	40.93599854	0	8.2
19	5	2044	23.70800171	36.33699951	0	7.1
20	5	2044	22.3250061	36.18499146	0	7.4
21	5	2044	23.11300049	37.4710022	0	7.6
22	5	2044	23.88601074	37.04000244	0	7.3
23	5	2044	22.66698608	38.1	0	7.9
24	5	2044	23.98699341	39.32799683	0	8.1
25	5	2044	25.99599609	41.56899414	0	8.5
26	5	2044	26.03798828	37.27999268	0	7.1
27	5	2044	24.76799927	37.91399536	0	7.5
28	5	2044	23.7000061	38.30999146	0	7.8
29	5	2044	24.4420105	38.34499512	0	7.7
30	5	2044	23.8749939	39.33498535	0	8.1
31	5	2044	25.90999756	39.66900024	0	7.9
1	6	2044	26.15499268	39.60698853	0	7.8
2	6	2044	25.73198853	39.59200439	0	7.9
3	6	2044	25.23400269	39.71599731	0	8
4	6	2044	24.21999512	38.46099243	0	7.8
5	6	2044	23.77800903	36.05300293	0	7.1
6	6	2044	22.75600586	35.52498779	0	7.1
7	6	2044	22.96999512	34.27001343	0	6.7
8	6	2044	22.88399658	36.41799316	0	7.4
9	6	2044	22.74001465	37.37801514	0	7.8
10	6	2044	23.59499512	39.30401001	0	8.2
11	6	2044	23.66100464	39.62301025	0	8.3
12	6	2044	22.93499146	39.04400024	0	8.2
13	6	2044	23.28798828	39.11400757	0	8.2
14	6	2044	23.58699951	40.18599854	0	8.5
15	6	2044	23.62999878	40.43499146	0	8.5
16	6	2044	25.1289917	40.24801025	0	8.2
17	6	2044	23.03899536	40.05800781	0	8.5
18	6	2044	25.31600342	38.64800415	0	7.7
19	6	2044	24.27498779	36.5039917	0	7.2
20	6	2044	24.93898926	35.64901123	0	6.8
21	6	2044	24.0460144	35.05800781	0	6.8
22	6	2044	23.76598511	36.80300293	0	7.4
23	6	2044	24.29400024	37.16799316	0	7.4
24	6	2044	24.38399658	35.83199463	0	7
25	6	2044	22.65099487	33.58199463	0	6.6
26	6	2044	22.3829895	32.74700317	0	6.3
27	6	2044	21.86599121	34.66201172	0	7.1
28	6	2044	23.72701416	36.7789856	0	7.4
29	6	2044	22.79500732	34.65801392	0	6.9
30	6	2044	21.24498901	32.75899658	0	6.6
1	7	2044	21.78499756	33.99801025	0	6.9
2	7	2044	21.9210144	33.975	0	6.8
3	7	2044	22.65499268	35.19799194	0	7.1
4	7	2044	22.83699951	35.08199463	0	7
5	7	2044	20.85601196	35.93200073	0	7.6
6	7	2044	21.42299805	36.41399536	0	7.6
7	7	2044	21.61000977	34.79400024	0	7.1
8	7	2044	21.78099976	34.29299316	0	6.9
9	7	2044	21.33400879	34.39000854	0	7
10	7	2044	20.45598755	33.93599854	0	7
11	7	2044	21.64098511	33.27498779	0	6.6
12	7	2044	20.2619873	32.66900024	0	6.7
13	7	2044	20.17299805	34.84099731	0	7.3
14	7	2044	20.28899536	35.7539917	0	7.6
15	7	2044	20.54198608	36.61599121	0	7.8
16	7	2044	21.1710144	37.6920105	0	8
17	7	2044	22.40200195	38.20900879	0	8
18	7	2044	22.87600098	39.24199829	0	8.2
19	7	2044	22.61599121	37.33098755	0	7.6
20	7	2044	21.81600342	35.50499878	0	7.2
21	7	2044	20.77098999	33.18599854	0	6.7
22	7	2044	20.40599976	31.74898682	0	6.3
23	7	2044	18.77001343	30.22200928	0	6.1
24	7	2044	18.98800049	31.58199463	0	6.5
25	7	2044	20.24599609	33.66399536	0	6.9
26	7	2044	19.77199707	33.42299805	0	6.9
27	7	2044	18.76598511	33.65200195	0	7.1
28	7	2044	19.21700439	34.52599487	0	7.3
29	7	2044	19.14699707	34.57698975	0	7.3
30	7	2044	19.45400391	35.16698608	0	7.4
31	7	2044	20.54198608	34.45598755	0	7
1	8	2044	21.30300293	33.36501465	0	6.6
2	8	2044	21.31499634	33.59398804	0	6.6
3	8	2044	21.32198486	33.53200684	0	6.6
4	8	2044	20.39000854	33.52401123	0	6.7
5	8	2044	20.01699219	33.27199707	0	6.7
6	8	2044	18.99599609	34.27401123	0	7.1
7	8	2044	20.62700806	34.68599854	0	7
8	8	2044	20.16900024	32.85601196	0	6.5
9	8	2044	18.96099243	33.46999512	0	6.9
10	8	2044	19.53600464	34.15300903	0	7
11	8	2044	20.36300049	34.45198975	0	6.9
12	8	2044	19.37200317	33.73400269	0	6.8
13	8	2044	19.30599365	34.12999878	0	6.9
14	8	2044	19.54299316	33.55901489	0	6.8
15	8	2044	19.4420105	33.83098755	0	6.8
16	8	2044	20.01299438	36.11901245	0	7.4
17	8	2044	22.27800903	37.78899536	0	7.5
18	8	2044	22.0289856	35.83498535	0	6.9
19	8	2044	21.0119873	29.56600342	0	5.3
20	8	2044	18.67699585	28.13201294	0	5.3
21	8	2044	18.16399536	28.98699341	0	5.6
22	8	2044	18.75499878	30.20699463	0	5.8
23	8	2044	18.8170105	31.49199829	0	6.2
24	8	2044	20.50301514	33.72200928	0	6.5
25	8	2044	21.0079895	33.77300415	0	6.4
26	8	2044	20.23500977	30.99898682	0	5.8
27	8	2044	18.32399902	32.21099243	0	6.3
28	8	2044	19.34899292	33.41100464	0	6.5
29	8	2044	17.44899902	26.57399902	0	5
30	8	2044	15.36300049	24.58199463	0	4.8
31	8	2044	14.55901489	24.14299927	0	4.8
1	9	2044	12.89299927	26.21700439	0	5.5
2	9	2044	14.39998779	28.52098999	0	5.8
3	9	2044	16.0079895	29.22399292	0	5.8
4	9	2044	17.04198608	30.55999146	0	6
5	9	2044	17.37200317	32.40899048	0	6.4
6	9	2044	18.03200684	33.34499512	0	6.5
7	9	2044	18.44799194	33.59398804	0	6.5
8	9	2044	17.07299194	33.14299927	0	6.5
9	9	2044	17.16600952	32.57198486	0	6.3
10	9	2044	17.37200317	28.03099976	0	5.2
11	9	2044	16.07799683	26.95501099	0	5.1
12	9	2044	16.56798706	27.76699219	0	5.2
13	9	2044	16.26500854	29.05300293	0	5.5
14	9	2044	16.20998535	30.7579895	0	5.9
15	9	2044	16.78899536	32.23800049	0	6.2
16	9	2044	16.87099609	32.475	0	6.2
17	9	2044	15.19298706	31.5079895	0	6.1
18	9	2044	14.51299438	30.41201172	0	5.9
19	9	2044	15.33199463	26.76500854	0	5
20	9	2044	15.49199829	20.84099731	0	3.6
21	9	2044	13.80599365	21.13201294	0	3.9
22	9	2044	14.92800293	19.83901367	0	3.4
23	9	2044	11.23000488	21.96700439	0	4.4
24	9	2044	9.191003418	21.67598877	0	4.5
25	9	2044	8.584985352	22.56899414	0	4.7
26	9	2044	9.17901001	21.82698975	0	4.5
27	9	2044	10.47298584	22.28600464	0	4.4
28	9	2044	10.45299683	23.475	0	4.7
29	9	2044	10.99300537	23.6960083	0	4.6
30	9	2044	10.46499023	22.95400391	0	4.5
1	10	2044	10.45299683	23.30700073	0	4.6
2	10	2044	10.79500732	21.70699463	0	4.2
3	10	2044	10.48400269	22.03701172	0	4.3
4	10	2044	11.55999146	21.20198975	0	4
5	10	2044	15.08800659	19.32601318	0	3.1
6	10	2044	13.61199341	18.51400146	0	3.2
7	10	2044	11.7619873	19.31798706	0	3.5
8	10	2044	12.37999878	19.89299927	0	3.6
9	10	2044	13.52999268	20.03301392	0	3.5
10	10	2044	13.72799072	18.77001343	0	3.2
11	10	2044	11.90599976	14.09301147	0	2.5
12	10	2044	5.675012207	15.57698975	0	3.4
13	10	2044	12.69854152	15.7289978	0	2.6
14	10	2044	13.21154201	17.01400146	0	2.8
15	10	2044	4.451989746	19.225	0	4.1
16	10	2044	6.459985352	21.44298706	0	4.3
17	10	2044	9.39699707	22.07198486	0	4.1
18	10	2044	7.745996094	20.92998657	0	4.1
19	10	2044	7.228997803	21.30700073	0	4.1
20	10	2044	7.454003906	24.59301147	0	4.7
21	10	2044	8.654992676	24.23598633	0	4.5
22	10	2044	10.83001099	22.58901367	0	4
23	10	2044	8.833001709	21.14800415	0	3.9
24	10	2044	8.498986816	22.42199097	0	4.1
25	10	2044	8.215997314	24.12700806	0	4.4
26	10	2044	8.989007568	23.0670105	0	4.2
27	10	2044	8.282006836	23.08199463	0	4.2
28	10	2044	8.094995117	23.74300537	0	4.3
29	10	2044	9.547998047	23.89800415	0	4.2
30	10	2044	7.978997803	24.98198853	0	4.5
31	10	2044	7.583001709	25.23800049	0	4.6
1	11	2044	8.615991211	24.47701416	0	4.3
2	11	2044	10.55001221	18.5289856	0	3.2
3	11	2044	10.83001099	18.85201416	0	3.2
4	11	2044	9.804986572	19.08098755	0	3.3
5	11	2044	8.774987793	20.14501343	0	3.6
6	11	2044	8.084008789	19.75301514	0	3.6
7	11	2044	9.032006836	20.27700195	0	3.5
8	11	2044	6.890985107	19.8539978	0	3.6
9	11	2044	7.59798584	22.32900391	0	3.9
10	11	2044	8.27401123	23.24498901	0	4
11	11	2044	11.27300415	22.79500732	0	3.7
12	11	2044	9.823999023	19.14299927	0	3.2
13	11	2044	10.92299805	17.5039917	0	2.9
14	11	2044	9.070001221	15.86501465	0	2.8
15	11	2044	6.165002441	16.9210144	0	3.2
16	11	2044	5.407006836	18.4710022	0	3.4
17	11	2044	5.520013428	19.74099121	0	3.6
18	11	2044	6.747003174	19.40700684	0	3.4
19	11	2044	7.745996094	18.61098633	0	3.3
20	11	2044	8.215997314	18.8170105	0	3.2
21	11	2044	6.596002197	20.33199463	0	3.6
22	11	2044	5.411004639	21.0039917	0	3.7
23	11	2044	4.859002686	21.74199829	0	3.8
24	11	2044	6.715997314	19.6249939	0	3.4
25	11	2044	6.786004639	19.65999756	0	3.4
26	11	2044	7.185998535	19.05800781	0	3.3
27	11	2044	9.346002197	18.86300049	0	3.1
28	11	2044	10.37200317	15.29000244	0	2.5
29	11	2044	8.938012695	15.71700439	0	2.7
30	11	2044	8.527001953	16.89800415	0	2.9
1	12	2044	7.606011963	19.53200684	0	3.3
2	12	2044	8.374993896	20.02498779	0	3.3
3	12	2044	7.89699707	12.19399414	0	2.3
4	12	2044	5.240014648	10.59301147	0	2.3
5	12	2044	5.033990479	12.0460144	0	2.5
6	12	2044	4.80098877	13.21099243	0	2.6
7	12	2044	7.973535419	16.64199219	0	2.8
8	12	2044	7.898523212	19.60500488	0	3.2
9	12	2044	7.939996338	22.64699707	0	3.7
10	12	2044	6.991998291	21.05800781	0	3.5
11	12	2044	8.844995117	18.21898804	0	3
12	12	2044	7.450006104	15.7789856	0	2.8
13	12	2044	7.971002197	17.3170105	0	2.9
14	12	2044	8.367517353	12.36098633	0	2.3
15	12	2044	7.702539326	14.34200439	0	2.6
16	12	2044	8.390527607	19.59798584	0	3.2
17	12	2044	9.322991943	19.65200195	0	3.1
18	12	2044	6.956994629	19.37200317	0	3.3
19	12	2044	6.235009766	20.56499634	0	3.5
20	12	2044	6.860009766	22.3789917	0	3.7
21	12	2044	7.882012939	16.34200439	0	2.8
22	12	2044	5.581994629	15.71700439	0	2.9
23	12	2044	4.913995361	17.26699219	0	3.1
24	12	2044	9.972009277	17.71801147	0	2.8
25	12	2044	9.14800415	15.51900635	0	2.6
26	12	2044	6.459985352	12.58599243	0	2.4
27	12	2044	7.766534687	14.43099365	0	2.6
28	12	2044	7.676538349	16.27599487	0	2.8
29	12	2044	4.343011475	17.41799316	0	3.2
30	12	2044	5.554986572	19.26400146	0	3.3
31	12	2044	7.019006348	22.25899658	0	3.7
1	1	2045	8.55401001	25.82900391	0	4.1
2	1	2045	8.872003174	19.03399048	0	3.1
3	1	2045	6.433007813	16.63399658	0	3
4	1	2045	4.886987305	16.12099609	0	3
5	1	2045	5.313989258	18.2960144	0	3.3
6	1	2045	6.455987549	20.14199219	0	3.4
7	1	2045	6.510003662	21.37301025	0	3.6
8	1	2045	5.757012939	22.21199951	0	3.8
9	1	2045	10.27498779	25.03600464	0	3.9
10	1	2045	7.955010986	25.45598755	0	4.1
11	1	2045	11.35100708	29.85698853	0	4.6
12	1	2045	18.57198486	32.31600342	0	4.5
13	1	2045	12.5630127	20.28099976	0	3.1
14	1	2045	11.57601318	21.61400757	0	3.3
15	1	2045	10.46499023	20.32000122	0	3.2
16	1	2045	8.456994629	24.14699707	0	4
17	1	2045	8.985009766	22.80599365	0	3.7
18	1	2045	8.717004395	23.36599121	0	3.9
19	1	2045	12.16600952	30.63399658	0	4.8
20	1	2045	12.16298828	22.75600586	0	3.5
21	1	2045	8.760003662	19.02300415	0	3.2
22	1	2045	5.787988281	19.73400269	0	3.6
23	1	2045	7.162988281	23.95198975	0	4.1
24	1	2045	15.18099365	30.70800171	0	4.7
25	1	2045	22.1539856	38.39098511	0	5.5
26	1	2045	13.13399658	23.39299927	0	3.6
27	1	2045	12.47298584	22.18099365	0	3.5
28	1	2045	14.98299561	26.4460083	0	4
29	1	2045	11.77001343	24.45299683	0	4
30	1	2045	9.784997559	24.34899292	0	4.1
31	1	2045	9.606011963	24.75301514	0	4.2
1	2	2045	10.05300293	25.71199951	0	4.3
2	2	2045	9.063012695	26.51598511	0	4.6
3	2	2045	9.696008301	27.14901123	0	4.6
4	2	2045	10.86098633	29.73699341	0	5
5	2	2045	14.78899536	34.1920105	0	5.6
6	2	2045	14.47399292	25.62700806	0	4
7	2	2045	12.11998901	27.87600098	0	4.7
8	2	2045	14.31099854	28.15499268	0	4.6
9	2	2045	12.86199341	24.75600586	0	4.1
10	2	2045	10.42199097	24.48101196	0	4.3
11	2	2045	11.89400635	29.02199707	0	5
12	2	2045	14.64501343	33.5670105	0	5.6
13	2	2045	17.92000732	37.74700317	0	6.2
14	2	2045	15.39098511	33.92400513	0	5.7
15	2	2045	13.00200806	24.11199341	0	4.1
16	2	2045	11.28899536	26.01900635	0	4.6
17	2	2045	12.88100586	24.61300049	0	4.2
18	2	2045	13.01699219	30.21801147	0	5.3
19	2	2045	13.6539856	26.24801025	0	4.5
20	2	2045	12.52401123	23.84700928	0	4.1
21	2	2045	11.77001343	24.74498901	0	4.4
22	2	2045	12.33300171	23.7579895	0	4.2
23	2	2045	12.05800781	23.30700073	0	4.1
24	2	2045	11.2499939	20.47200928	0	3.7
25	2	2045	9.757989502	22.49599609	0	4.2
26	2	2045	11.08999023	26.60201416	0	4.9
27	2	2045	12.11998901	29.21999512	0	5.4
28	2	2045	12.86599121	31.52300415	0	5.8
1	3	2045	13.70900879	32.33901367	0	5.9
2	3	2045	13.55300293	33.31398926	0	6.1
3	3	2045	17.59700928	34.50701294	0	6.1
4	3	2045	15.81398926	36.13100586	0	6.6
5	3	2045	20.27001343	39.63100586	0	7
6	3	2045	18.96099243	30.78200684	0	5.1
7	3	2045	17.60900269	30.61098633	0	5.3
8	3	2045	19.66799316	34.97701416	0	6.1
9	3	2045	18.22298584	29.43401489	0	5
10	3	2045	14.7499939	25.54900513	0	4.6
11	3	2045	12.73000488	28.03099976	0	5.3
12	3	2045	13.72399292	26.03499756	0	4.8
13	3	2045	13.54500732	28.6920105	0	5.5
14	3	2045	13.56099854	29.75600586	0	5.7
15	3	2045	14.89699707	32.14098511	0	6.1
16	3	2045	15.9420105	33.77999268	0	6.4
17	3	2045	17.39901123	33.11998901	0	6.1
18	3	2045	15.48800049	35.08999023	0	6.8
19	3	2045	17.04500732	33.95501099	0	6.4
20	3	2045	14.58300171	28.7960144	0	5.5
21	3	2045	15.48800049	28.69500122	0	5.4
22	3	2045	14.5750061	28.94799194	0	5.6
23	3	2045	14.71099243	30.07799683	0	5.9
24	3	2045	14.45400391	30.85100708	0	6.1
25	3	2045	15.66600952	32.43999634	0	6.3
26	3	2045	16.46300659	28.19399414	0	5.3
27	3	2045	16.0039917	27.00200806	0	5.1
28	3	2045	14.80401001	28.59398804	0	5.6
29	3	2045	16.40801392	29.96999512	0	5.8
30	3	2045	16.97600708	33.39598999	0	6.5
31	3	2045	22.26598511	37.03600464	0	6.8
1	4	2045	20.56499634	38.24001465	0	7.4
2	4	2045	17.97799072	32.77001343	0	6.3
3	4	2045	19.46199951	31.93499146	0	5.9
4	4	2045	17.43401489	32.20299683	0	6.3
5	4	2045	16.27599487	33.26000366	0	6.7
6	4	2045	17.84200439	34.21898804	0	6.8
7	4	2045	18.34301147	35.03099976	0	7
8	4	2045	18.8250061	35.06200562	0	7
9	4	2045	18.15999756	34.87200317	0	7
10	4	2045	18.30001221	35.85900269	0	7.3
11	4	2045	19.47701416	35.80800781	0	7.1
12	4	2045	20.04100952	33.11599121	0	6.3
13	4	2045	17.57000122	32.98800049	0	6.7
14	4	2045	18.22298584	34.45598755	0	7
15	4	2045	19.10799561	34.30498657	0	6.8
16	4	2045	18.61501465	34.86000977	0	7.1
17	4	2045	21.40801392	36.69399414	0	7.2
18	4	2045	22.04900513	36.59700928	0	7.1
19	4	2045	19.20101318	33.37999878	0	6.7
20	4	2045	19.55098877	34.66600952	0	7
21	4	2045	20.31200562	36.46898804	0	7.4
22	4	2045	21.5630127	38.60100708	0	7.8
23	4	2045	24.28301392	40.57900391	0	8
24	4	2045	26.40700684	41.62301025	0	8
25	4	2045	25.17998657	38.79500732	0	7.4
26	4	2045	23.17901001	37.70800171	0	7.4
27	4	2045	23.98699341	38.79500732	0	7.6
28	4	2045	21.3539978	33.39199219	0	6.5
29	4	2045	18.96801147	33.21700439	0	6.8
30	4	2045	18.50600586	36.83800659	0	7.9
1	5	2045	21.27999268	39.48299561	0	8.3
2	5	2045	21.65999756	40.08498535	0	8.4
3	5	2045	22.41399536	36.19698486	0	7.2
4	5	2045	20.24300537	32.68099365	0	6.5
5	5	2045	20.70501099	36.1	0	7.4
